29230.691 3.8783802 3.8782885 3.8783885 100000 0 102551 97177 26025 265 100 119 241 258 0.94735989 0.26565723 6.2469253e-05 0.054076226 1.3255484 102.3 0.611666 0.553176 -8.24326 102450 97057 25784 6
29232.949 3.878048 3.8779885 3.8780385 100000 0 102558 97132 26257 263 100 119 241 258 0.94685596 0.2681719 4.2944677e-05 0.054608299 1.3161271 102.291 0.61168 0.553298 -8.23105 102457 97012 26016 4
29235.584 3.8777159 3.8776385 3.8777385 100000 0 102565 96907 26792 264 100 119 241 258 0.94459539 0.2743229 5.2701231e-05 0.056998602 1.2934494 102.28 0.611677 0.55335 -8.21941 102464 96787 26551 5
29237.842 3.8773838 3.8773385 3.8773885 100000 0 102509 96433 27341 263 100 119 241 258 0.9404834 0.2813731 4.2965226e-05 0.061361281 1.2680737 102.271 0.611673 0.553451 -8.20381 102408 96313 27100 4
29240.854 3.8770518 3.8769385 3.8770385 100000 0 102355 95693 27380 261 100 119 241 258 0.93466296 0.28395976 2.3470873e-05 0.067569285 1.2589227 102.26 0.611709 0.553646 -8.18648 102254 95573 27139 2
29243.113 3.8767198 3.8766385 3.8767385 100000 0 102207 94597 26810 262 100 119 241 258 0.92528382 0.28122069 3.3298598e-05 0.077654756 1.2686155 102.251 0.61172 0.553666 -8.17552 102106 94477 26569 3
29245.373 3.876388 3.8763385 3.8763885 100000 0 102179 93227 25910 263 100 119 241 258 0.91211657 0.27569237 4.3104124e-05 0.091987479 1.2884696 102.241 0.611746 0.553755 -8.17229 102078 93107 25669 4
29248.387 3.876056 3.8759385 3.8760385 100000 0 101996 91643 24886 264 100 119 241 258 0.89820934 0.2692754 5.2995523e-05 0.10735212 1.3120206 102.23 0.611751 0.553656 -8.17812 101895 91523 24645 5
29250.648 3.8757243 3.8756385 3.8757385 100000 0 102172 90977 24219 262 100 119 241 258 0.89013573 0.26390806 3.3310016e-05 0.11638132 1.3321545 102.223 0.611747 0.553615 -8.18914 102071 90857 23978 3
29253.285 3.8753925 3.8752885 3.8753885 100000 0 102061 90350 23521 264 100 119 241 258 0.88495534 0.25800617 5.2961738e-05 0.1222181 1.3547718 102.211 0.611738 0.55349 -8.20068 101960 90230 23280 5
29255.546 3.8750609 3.8749885 3.8749885 100000 0 102654 90815 23312 266 100 119 241 258 0.88437243 0.25437894 7.215753e-05 0.122877 1.3689302 102.196 0.611702 0.553383 -8.21339 102553 90695 23071 7
29258.185 3.8747292 3.8746385 3.8747385 100000 0 102399 90690 23283 266 100 119 241 258 0.885355 0.25440983 7.2337397e-05 0.12176658 1.3688088 102.192 0.611673 0.553309 -8.21801 102298 90570 23042 7
29261.201 3.8742707 3.8742385 3.8742385 100000 0 101726 90390 23673 265 100 119 241 258 0.88826612 0.25957567 6.2976382e-05 0.1184839 1.348707 102.182 0.61165 0.553281 -8.22234 101625 90270 23432 6
29263.464 3.8740265 3.8739385 3.8740385 100883 0 102496 91084 24284 270 101 120 243 260 0.88836153 0.26429187 8.9033699e-05 0.11837649 1.3307012 102.17 0.611666 0.553384 -8.21127 102394 90963 24040 9
29265.35 3.8737785 3.8736885 3.8737885 102498 0 104689 93081 25306 269 103 122 247 265 0.88882365 0.26957195 3.767403e-05 0.11785643 1.3109199 102.158 0.611685 0.553554 -8.19346 104585 92958 25058 3
29267.236 3.8735271 3.8734385 3.8735385 104588 0 106630 94877 26235 277 105 125 252 270 0.88948236 0.27422077 6.1351284e-05 0.1171156 1.2938218 102.152 0.611699 0.553617 -8.18595 106524 94751 25982 6
29269.121 3.8732719 3.8731885 3.8732885 107064 0 109357 97479 27289 282 107 128 258 276 0.89109001 0.27766525 4.6979674e-05 0.11530984 1.281339 102.137 0.61169 0.553724 -8.16901 109249 97350 27030 5
29271.385 3.8730133 3.8728885 3.8729885 109873 0 112026 99939 28282 289 110 131 264 284 0.89181229 0.28071217 4.3500885e-05 0.11449961 1.2704254 102.129 0.611686 0.553764 -8.16161 111915 99807 28017 4
29273.273 3.872751 3.8726385 3.8727385 112978 0 115894 103696 29483 298 113 135 272 292 0.89445997 0.28206329 5.0430773e-05 0.11153513 1.2656238 102.119 0.611714 0.553874 -8.15242 115780 103560 29210 5
29275.159 3.8724851 3.8723885 3.8724885 116354 0 119265 107106 30384 304 117 139 280 300 0.89776484 0.28142915 2.6089882e-05 0.10784712 1.2678746 102.107 0.611704 0.553944 -8.13874 119147 106966 30103 3
29277.046 3.8722155 3.8721385 3.8722385 119981 0 122683 110584 31154 319 120 143 289 310 0.90109683 0.27947036 7.1222015e-05 0.10414256 1.274859 102.095 0.611753 0.554032 -8.1313 122562 110440 30864 8
29278.934 3.8719424 3.8718885 3.8719385 123842 0 126661 114720 31939 328 124 148 298 320 0.90544595 0.27616323 6.1204423e-05 0.099327694 1.2867632 102.087 0.611773 0.554062 -8.12717 126536 114571 31640 7
29281.199 3.8716657 3.8715885 3.8716885 127924 0 130678 118854 32596 339 128 152 308 330 0.90924265 0.27200869 6.2723702e-05 0.095143279 1.3019213 102.071 0.61181 0.554058 -8.13285 130549 118701 32287 8
29283.465 3.8713854 3.8712885 3.8713885 132216 0 135015 123177 33156 351 133 158 318 341 0.91204815 0.26692945 6.7387974e-05 0.092062494 1.3207709 102.064 0.611788 0.553927 -8.14116 134881 123018 32837 9
29285.731 3.8711016 3.8709885 3.8710885 136707 0 139758 127798 33828 361 137 163 329 353 0.9141532 0.26245675 5.3542994e-05 0.089757107 1.337669 102.056 0.611799 0.55379 -8.16511 139620 127634 33498 7
29287.62 3.8708141 3.8707385 3.8708385 141390 0 144472 132148 34648 369 142 169 340 365 0.9144261 0.25994496 2.3317852e-05 0.089458624 1.3472854 102.039 0.611848 0.553749 -8.18233 144329 131978 34307 3
29289.509 3.8705231 3.8704885 3.8705385 146256 0 149139 136400 35500 382 147 174 352 378 0.91431217 0.25801066 2.5383828e-05 0.089583223 1.3547544 102.025 0.611851 0.553706 -8.18652 148991 136225 35147 3
29292.153 3.8702284 3.8701385 3.8702385 151300 0 154205 140952 36689 393 152 180 364 391 0.91378449 0.25803862 1.1283145e-05 0.090160523 1.354646 102.017 0.611814 0.553633 -8.19397 154052 140771 36324 1
29294.043 3.8699301 3.8698885 3.8699385 156515 0 159535 145661 38068 406 157 187 377 404 0.91276224 0.25908993 7.8568782e-06 0.091279849 1.3505801 102.005 0.611781 0.553631 -8.19205 159377 145473 37690 1
29296.689 3.8696283 3.8695385 3.8696385 161895 0 164945 150423 39699 424 162 193 390 418 0.91168484 0.26165878 3.2403574e-05 0.092460919 1.340714 101.991 0.611755 0.553649 -8.18822 164782 150229 39308 5
29298.579 3.8693229 3.8692885 3.8693385 167436 0 170695 155592 41442 439 168 200 403 432 0.91124661 0.2640969 3.5246732e-05 0.092941716 1.3314392 101.979 0.611736 0.553678 -8.18023 170526 155391 41038 6
29301.225 3.869014 3.8689385 3.8690385 173133 0 176260 160473 43189 454 174 207 417 447 0.91015802 0.26687986 3.565342e-05 0.094137046 1.3209567 101.966 0.611748 0.553805 -8.16328 176085 160265 42771 6
29303.871 3.8687014 3.8685885 3.8686885 178982 0 181960 165514 44932 465 180 214 431 462 0.90934093 0.26921155 1.1841505e-05 0.095035195 1.3122578 101.954 0.611777 0.553942 -8.14931 181779 165299 44500 2
29306.141 3.8683852 3.8682885 3.8683885 184979 0 188276 170972 46695 479 186 221 445 478 0.90781462 0.27085794 3.4255213e-06 0.096715084 1.3061608 101.938 0.611782 0.554009 -8.13823 188089 170750 46249 0
29308.41 3.8680656 3.8679885 3.8680885 191120 0 194250 176207 48273 498 192 228 460 494 0.9068354 0.27169468 1.9394641e-05 0.097794323 1.3030763 101.928 0.611766 0.553882 -8.14755 194057 175978 47812 3
29310.68 3.8677423 3.8676885 3.8677385 197403 0 200631 181530 49831 517 198 236 475 510 0.90451395 0.27223892 3.2508924e-05 0.10035755 1.3010752 101.913 0.611831 0.553829 -8.1589 200432 181293 49355 6
29313.329 3.8674155 3.8673385 3.8674385 203824 0 207640 187656 51498 533 205 243 491 527 0.9034747 0.27216358 2.8496336e-05 0.10150717 1.301352 101.9 0.611862 0.553816 -8.174 207434 187412 51006 5
29315.978 3.8670851 3.8669885 3.8670385 210380 0 215008 194061 53139 554 211 251 507 544 0.90229364 0.27156571 4.6357024e-05 0.10281527 1.3035511 101.886 0.611838 0.5538 -8.16774 214796 193809 52631 9
29318.249 3.8667511 3.8666885 3.8667385 217069 0 221512 199558 54488 573 218 259 523 561 0.90060609 0.27077421 5.2688213e-05 0.10468731 1.30647 102.287 0.611711 0.553504 -8.18838 221293 199298 53964 11
29320.899 3.8664135 3.8663385 3.8663885 223887 0 228780 205703 55943 592 225 267 539 578 0.89884464 0.26968808 5.7002608e-05 0.10664507 1.3104892 102.27 0.611611 0.553227 -8.23117 228554 205435 55403 13
29323.55 3.8660724 3.8659885 3.8660885 230833 0 235948 212016 57366 610 232 276 556 596 0.89828488 0.26829939 5.5430578e-05 0.10726802 1.3156518 102.257 0.611607 0.553236 -8.22364 235715 211739 56809 13
29325.822 3.8657278 3.8656885 3.8657385 237904 0 243204 218591 58905 631 239 284 573 615 0.89851117 0.26720074 6.4948768e-05 0.10701614 1.3197551 102.242 0.611581 0.55331 -8.2057 242964 218306 58331 15
29328.852 3.8653796 3.8652885 3.8653885 245098 0 250294 224877 60300 653 246 293 590 633 0.89816504 0.26586645 7.6691738e-05 0.10740144 1.3247612 102.229 0.611569 0.553423 -8.19546 250047 224583 59709 19
29331.125 3.8650279 3.8649885 3.8650385 252413 0 257903 231777 61961 667 253 301 608 652 0.89841236 0.26505089 5.534653e-05 0.10712612 1.3278334 102.216 0.61158 0.553503 -8.18369 257649 231475 61352 14
29333.778 3.8646724 3.8646385 3.8646885 259847 0 264792 238021 63516 689 261 310 626 671 0.89861146 0.26456485 6.4399577e-05 0.10690453 1.3296689 102.194 0.61158 0.553472 -8.18355 264530 237710 62889 17
29337.188 3.8643135 3.8641885 3.8642885 267398 0 273967 246374 65663 710 269 319 644 691 0.89899886 0.26424493 6.7624798e-05 0.10647351 1.3308788 102.182 0.611563 0.553313 -8.19541 273698 246054 65018 18
29339.841 3.8639511 3.8638385 3.8639385 275065 0 280990 252785 67407 727 276 328 662 711 0.89933764 0.26437909 5.5864511e-05 0.10609674 1.3303713 102.168 0.611555 0.553173 -8.21461 280713 252456 66744 15
29342.495 3.8635851 3.8634885 3.8635885 282845 0 289210 260279 69513 753 284 338 681 731 0.89968091 0.26479631 7.4631118e-05 0.10571512 1.3287944 102.148 0.611593 0.553127 -8.23427 288925 259940 68831 21
29344.77 3.8632154 3.8631885 3.8632385 290737 0 297764 268226 71816 774 292 347 700 751 0.9005174 0.26547626 7.4474753e-05 0.10478579 1.3262299 102.133 0.611621 0.55309 -8.23914 297471 267878 71115 22
29348.184 3.8628425 3.8627385 3.8628385 298739 0 305193 274988 73908 793 300 357 719 772 0.90074612 0.26649619 6.7108729e-05 0.10453184 1.3223953 102.114 0.611573 0.553059 -8.24258 304892 274630 73188 20
29350.839 3.8624658 3.8623885 3.8624885 306850 0 313544 282701 76220 815 308 366 739 793 0.90134797 0.26734467 6.859348e-05 0.10386389 1.3192166 102.094 0.611577 0.553217 -8.22574 313235 282334 75480 21
29353.875 3.8620856 3.8619885 3.8620885 315069 0 322114 290728 78660 844 316 376 759 814 0.90228046 0.26829815 9.0838517e-05 0.10282988 1.3156564 102.078 0.611594 0.55338 -8.20771 321797 290351 77900 29
29356.531 3.861702 3.8616385 3.8616885 323393 0 330091 298111 80872 863 325 386 779 836 0.9028357 0.26901615 8.0983876e-05 0.10221469 1.3129839 102.063 0.611636 0.553589 -8.17971 329765 297724 80092 26
29359.568 3.8613148 3.8612385 3.8613385 331823 0 338402 305736 83124 877 333 396 799 858 0.90318802 0.26961597 5.5922807e-05 0.10182453 1.3107567 102.046 0.611665 0.553607 -8.17534 338068 305339 82324 18
29362.225 3.860924 3.8608885 3.8609385 340356 0 347029 313704 85392 900 342 407 820 880 0.90368918 0.26994118 5.7225702e-05 0.10126981 1.3095512 102.026 0.611626 0.553384 -8.199 346686 313296 84571 19
29365.643 3.8605296 3.8604385 3.8605385 348991 0 355218 321467 87553 926 351 417 841 902 0.90470425 0.27008889 6.6248142e-05 0.10014718 1.3090042 102.009 0.611627 0.55325 -8.21932 354866 321049 86711 23
29368.681 3.8601317 3.8600385 3.8601385 357727 0 364597 330095 89869 942 359 427 862 925 0.90508939 0.26999013 4.6447703e-05 0.099721567 1.3093699 101.99 0.61158 0.553055 -8.23726 364237 329667 89006 16
29371.341 3.8597304 3.8596885 3.8597385 366563 0 373424 338297 91972 969 368 438 883 947 0.90565298 0.26960564 5.647443e-05 0.099099071 1.310795 101.965 0.611656 0.553162 -8.23754 373055 337858 91088 21
29374.76 3.8593255 3.8592385 3.8593385 375497 0 381759 345967 93942 990 377 449 904 971 0.9059646 0.26926839 4.9726509e-05 0.098755047 1.3120467 101.95 0.611726 0.553386 -8.22211 381381 345517 93037 18
29377.801 3.8589171 3.8588385 3.8589385 384529 0 392141 355763 96377 1018 386 459 926 994 0.90695425 0.26864467 6.0262298e-05 0.097663271 1.3143657 101.927 0.611603 0.553352 -8.20067 391754 355303 95450 23
29380.842 3.8585051 3.8584385 3.8584885 393658 0 402024 364981 98659 1037 396 470 948 1017 0.90758166 0.26805913 4.7308487e-05 0.096971733 1.3165477 101.91 0.611568 0.553388 -8.1961 401627 364510 97710 19
29384.263 3.8580897 3.8579885 3.8580385 402883 0 410946 372897 100661 1055 405 481 970 1041 0.90713332 0.26768528 3.2017683e-05 0.09746585 1.3179433 101.888 0.611578 0.553268 -8.2108 410540 372415 99690 13
29387.306 3.8576707 3.8575885 3.8576885 412202 0 420990 382085 103056 1079 414 492 993 1065 0.90730956 0.26746522 3.101853e-05 0.097271586 1.3187657 101.867 0.61162 0.553219 -8.22046 420575 381592 102062 13
29390.349 3.8572482 3.8571885 3.8572385 421615 0 431544 391890 105734 1106 424 504 1016 1090 0.90783512 0.26755678 3.642516e-05 0.096692503 1.3184235 102.289 0.611643 0.553121 -8.24119 431119 391385 104717 15
29393.773 3.8568222 3.8567385 3.8568385 431120 0 440787 400324 108125 1132 433 515 1038 1114 0.90792641 0.26784331 3.8886232e-05 0.09659195 1.3173531 102.263 0.61165 0.55303 -8.25937 440353 399808 107086 17
29396.816 3.8563926 3.8563385 3.8563885 440717 0 449737 408610 110599 1154 443 527 1062 1139 0.9082766 0.26841818 3.1840731e-05 0.096206321 1.3152091 102.24 0.611596 0.55302 -8.25551 449293 408082 109536 14
29400.242 3.8559596 3.8558885 3.8559385 450406 0 459352 417197 113270 1185 453 538 1085 1164 0.90795232 0.26924825 4.4127551e-05 0.096563413 1.3121215 102.218 0.611553 0.553222 -8.22078 458898 416658 112184 20
29403.668 3.8555232 3.8554385 3.8555385 460184 0 468533 425680 115961 1206 462 550 1109 1190 0.90826068 0.27015751 3.4106382e-05 0.096223849 1.3087501 102.192 0.611632 0.55339 -8.20275 468070 425129 114851 15
29406.715 3.855083 3.8550385 3.8550885 470052 0 479946 436001 119212 1226 472 562 1132 1215 0.90816105 0.27117281 2.1785429e-05 0.096333548 1.304999 102.169 0.611689 0.553323 -8.21796 479473 435438 118079 10
29410.143 3.8546395 3.8545885 3.8546385 480008 0 490470 445622 122316 1255 482 574 1156 1241 0.90828493 0.27223851 2.7958515e-05 0.09619715 1.3010767 102.147 0.611669 0.553195 -8.23116 489987 445047 121159 13
29413.571 3.8541925 3.8541385 3.8541885 490052 0 500848 454968 125279 1275 492 586 1181 1267 0.90811902 0.27311381 1.5440093e-05 0.09637983 1.2978667 102.122 0.611694 0.553196 -8.24125 500355 454381 124097 7
